Class,rico:identifier,rico:hasRecordSetType,dcterms:title,dcterms:description,dcterms:dateInterv,dcterms:dateRaw,rico:hasCreatorRef,rico:hasCreatorNotRef,rico:hasReceiverRef,rico:hasReceiverNotRef,rico:hasPublisher,rico:isOrWasIncludedIn,rico:hasOrHadPhysicalLocation,crm:P44_has_condition,SOCIETES-DROP,INSTRUMENTS-DROP,DOC_ECRIT_DROP,rico:documents,dcterms:isVersionOf,rico:isDraftOf,rico:hasOrHadSubject,rico:hasDocumentaryFormType,rico:locationURI,rico:locationOS
rico:RecordSet,B4.2,Dossier d'archives,,Monographies d'intérêt général,1834/1916,,,,,,,B4,,,,,,,,,,,,
rico:Record,B4.2/1,,,Economie domestique et rurale,,1863,,Xénophon,,,"Imprimerie de Prudhomme, 11 rue Lafayette Grenoble",B4.2,,,,,,,,,,,https://sws.geonames.org/3014728/ Grenoble,
rico:Record,B4.2/10,,Exposé analytique de la théorie sociétaire de Ch. Fourier,Extrait des numéros de février et mars 1841 de l'Université Catholique,,,,,,,,B4.2,,,,,,,,,,,,
rico:Record,B4.2/11,,Bulletin du Mouvement d'enseignement par l'initiative privée,Numéro 3,,1863-11-15,,Ligue de l'enseignement,,,"Jean Macé, éditeur à Beblenheim par Bennwihr",B4.2,,,,,,,,,,,https://sws.geonames.org/3033950/ Beblenheim,
rico:Record,B4.2/12,,Etudes sur l'éducation commerciale,Pronocé devant la Société Impériale d'Education de Lyon (séance du 11 mars 1869),,1869,,Louis Desgrands,,,"Imprimerie d'Aymé Vingtrinier, 14, rue Bellecordière, Lyon",B4.2,,,,,,,,,,,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B4.2/13,,,Rapport sur le programme des écoles primaires municipales de Lyon,,1871-03-09,,"Commission composé de Ducurtyl, L Desgrands, Pictet, Rivet et P Rougier issue de la Société d'éducation",,,"Imprimerie d'Aymé Vingtrinier, 14, rue Bellecordière, Lyon",B4.2,,,,,,,,,,,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B4.2/14,,"Rapport de la Société nationale pour l'extinction du paupérisme, section invalides civils de France","En vente au secrétariat général de la société 3, rue de Choiseul",,1867,,Société nationale pour l'extinction du paupérisme,,,,B4.2,,,,,,,,,,,,
rico:Record,B4.2/15,,Assemblée fénérale du 2 février 1867 statuts de la Société Nationale pour l'Extinction du Paupérisme,"En vente au secrétariat général de la société 3, rue de Choiseul",,1867,,Société nationale pour l'extinction du paupérisme,,,,B4.2,,,,,,,,,,,,
rico:Record,B4.2/16,,,La Paix Discours prononcé par le R P Hyacinthe,,1869,,"R. P. Hyacinthe, carme déchaussé",,,P. N. Josserand 3 Place Bellecour Lyon,B4.2,,,,,,,,,,,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B4.2/17,,,"Le travail des femmes dans les chemins de fer, rapport lu à la Société d'Économie politique de Lyon",,1885,3933,,,,"Imprimerie A. Bonnaviat, 13, rue Sainte Catherine, Lyon",B4.2,,,,,,,,,,,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B4.2/18,,,Petites Sœurs des Pauvres,,1873,,P. Fiéron,,,"Imprimerie J. Parnin, 22 rue Bourbon Tournon",B4.2,,,,,,,,,,,https://sws.geonames.org/2972214/ Tournon,
rico:Record,B4.2/19,,,Notice sur Emmanuel Mouterde,,1872,,E. Mulsant,,,"Imprimerie Pitrat ainé, 4 rue Gentil",B4.2,,,,,,,,,,,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B4.2/2,,,"Discours de M le Vicomte de Kervéguen; séance du 1"" juillet 1860 (budget de la marine)",,1860,,"M. le Vicomte de Kervéguen, député",,,"Imprimerie Jacques Lecoffre et Cie, 29 rue du Vieux Colombier Paris",B4.2,,,,,,,,,,,https://sws.geonames.org/2988507/ Paris,
rico:Record,B4.2/20,,,Société industrielle de Mulhouse. Rapport annuel présenté dans la séance du 29 décembre 1869,,1870,,Ernest Zuber,,,"Imp. de L. L. Bader, Mulhouse",B4.2,,,3993,,,3993,,,,,https://sws.geonames.org/2991214/ Mulhouse,
rico:Record,B4.2/21,,,Rapport annuel à l'assemblée générale du 18 décembre 1833,,1834,,Emile Dollfus pour la Société Industrielle de Mulhouse,,,,B4.2,,,3993,,,3993,,,,,,
rico:Record,B4.2/22,,,"Richesse des eaux. Rapport à M. de Bengy-Puyvallée, président de la Société d'Agriculture du Cher",,1857,,"Bourdaloue, auteur du Nivellement général du département",,,"Imp. et lith. de Jollet-Sochois, Bourges",B4.2,,,,,,,,,,,https://sws.geonames.org/3031005/ Bourges,
rico:Record,B4.2/23,,,"Discours de Ed. Aynard. Séance du 2 mai 1891. Discussion du tarif général des douanes. Chambre des députés, extrait du journal officiel du 3 mai 1891",,1891,,Édouard Aynard,,,"Imp. des journaux officiels, 31, quai Voltaire, Paris",B4.2,,,,,,,,,,,https://sws.geonames.org/2988507/ Paris,
rico:Record,B4.2/3,,L'agriculteur-pratique,Almanach ancien,,1859,,Par un ami des champs,,,Librairie Henri Barbier,B4.2,,,,,,,,,,,https://sws.geonames.org/2992938/ Montbéliard,
rico:Record,B4.2/4,,,"La peinture-tapisserie, guide pratique pour son exécution avec les couleurs-teintures",,1886,,"E Mary et fils, éditeurs, 26 rue Chaptal, Paris",,,,B4.2,,Première de couverture détachée,,,,,,,,,,
rico:Record,B4.2/5,,,Mortalité des vignes,,1874,,"H. Anez, laboureur à Tarascon sur Rhône",,,"Librairie agricole de la maison rustique, 28 rue Jacob Paris",B4.2,,,,,,,,,,,https://sws.geonames.org/2988507/ Paris,
rico:Record,B4.2/6,,,Mémoire sur la champagnisation des vins,,1852,,Louis Rousseau,,,"Imprimerie Martinet, 2 rue Mignon, Paris",B4.2,,,,,,,,,,,https://sws.geonames.org/2988507/ Paris,
rico:Record,B4.2/7,,De l'éjaculation de la sève aqueuse par les feuilles du colosia esculenta,"Extrait des Mémoires de l'Académie impériale des Sciences, inscriptions et Belles-Lettres de Toulouse ; avec planches lithographiées à la fin",,,,Charles Musset,,,,B4.2,,,3978,,,3978,,,,Correspondance,,
rico:Record,B4.2/8,,,Discours prononcé au nom de la Société d'Encouragement pour l'Industrie Nationale à l'inauguration du Monument érigé à Annonay aux Frères Montgolfier pour le centenaire de l'aérostation,,1883-08-01,,"M. Bérard, secrétaire du comité consultatif des arts et manufactures",,,"Imprimerie générale de Lyon, 30 rue Condé",B4.2,,,3994,,,3994,,,,,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B4.2/9,,,Sur les origines de notre art contemporain,,1916,,Tony Tollet,,,"A. Rey, imprimeur de l'Académie, 4 rue gentil, Lyon",B4.2,,Couverture ou reliure endommagée,,,,,,,,,https://sws.geonames.org/2996944/ Lyon,
rico:RecordSet,B8-B12,Série d'archives,,Archives industrielles et d'entreprises (Buire),1865/1950,,,,,,,B1-B18,,,,,,,,,,,,
rico:RecordSet,B10,Sous-série d'archives,,Produits de la Buire,1870/1889,,,,,,,B8-B12,Bureau de Marc Seguin Travée 4 étagère 8,,,,,,,,,,,
rico:RecordSet,B10.1,Dossier d'archives,,Ensemble de monographies sur les produits de la Buire,1882/1889,,,,,,,B10,,,,,,,,,,,,
rico:Record,B10.1/1,,,"Chantiers de la Buire. Matériel roulant de chemins de fer, ponts, charpentes et autres travaux métalliques, tonnellerie, menuiserie et charronnage par procédés brevetés. Seuls constructeurs en France de la roue Dégrange.",,,,Chantiers de la Buire,,,,B10.1,,,3989,,,3989,,,,,,
rico:Record,B10.1/2,,,Chantiers de la Buire Chaudières multitubulaires inexplosibles . Système Bourgois et Lencauchez Constructeurs privilégiés,,,,,,,,B10.1,,,3989,,,3989,,,,,,
rico:Record,B10.1/3,,,Traité sur les Moteurs à gaz,,1882,,"Aimé Witz, ingénieur des arts et manufactures, docteur ès sciences, professeur à la faculté libre des sciences de Lille",,,Imp. E. Bernard 52 bis quai des Gds augustins Paris,B10.1,,,3989,,,3989,,,4008,,https://sws.geonames.org/2988507/ Paris,
rico:Record,B10.1/4,,,Nouveaux métiers à velours Système E Charbin construits par les Chantiers de la Buire,,,,,,,"Imprimerie Pitrat ainé, 4 rue Gentil",B10.1,,,3989,,,3989,,,,,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B10.1/5,,,Notice sur les appareils à filer la soie construits par les chantiers de la Buire à Lyon. Système Léon Camel.,,1887,,,,,"Imprimerie Pitrat ainé, 4 rue Gentil",B10.1,,,3989,,,3989,,,4008,,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B10.1/6,,,Forges de l’Horme. Notices sur les machines à vapeur. Système C. Bonjour,,1889,,,,,"Imprimerie du salut Public, 33 rue de la république Lyon",B10.1,,,3989,,,3989,,,4008,,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B10.1/7,,Notice Métiers à tisser des Chantiers de la Buire. Système Laerson et Wilke perfectionnés.,3 exemplaires,,1887,,,,,"Imprimerie Pitrat ainé, 4 rue Gentil",B10.1,,,3989,,,3989,,,4008,,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B10.1/8,,,Société des générateurs à vaporisation instantanée (système Serpollet),,1888,,,,,,B10.1,,,3989,,,3989,,,4008,,,
rico:RecordSet,B10.2,Dossier d'archives,,Devis divers,1870/1876,,,,,,,B10,,,3991;3987,,,3991;3987,,,4008,,,
rico:RecordSet,B10.3,Dossier d'archives,,Nomenclatures,,1876,,,,,,B10,,,,,,,,,,,,
rico:RecordSet,B10.4,Dossier d'archives,,1200 Wagons Jf,,,,,,,,B10,,,3991,,,3991,,,,,,
rico:RecordSet,B10.5,Dossier d'archives,,2500 SL,,,,,,,,B10,,,3991,,,3991,,,,,,
rico:RecordSet,B10.6,Dossier d'archives,,2500 SF,,,,,,,,B10,,,3991,,,3991,,,,,,
rico:RecordSet,B11,Sous-série d'archives,,Gestion de la Buire,1883/1902,,,,,,,B8-B12,Bureau de Marc Seguin Travée 4 étagère 8,,,,,,,,,,,
rico:RecordSet,B11.1,Dossier d'archives,,Statuts des sociétés,1891/1893,,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.1/1,,,Société nouvelle des établissements de l'Horme et de la Buire. Statuts.,,1893,,Société Nouvelle des Etablissements de l'Horme et de la Buire,,,,B11.1,,,3989,,,3989,,,4008,Statuts,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B11.1/2,,Statuts de la société anonyme des fonderies et forges de l'Horme,"3 exemplaires dont un annoté en couverture ""J. Cusset""",,1891,,Société anonyme des fonderies et forges de l'Horme,,,"Imprimerie Pitrat ainé, 4 rue Gentil",B11.1,,,3989,,,3989,,,4008,,https://sws.geonames.org/2996944/ Lyon,
rico:RecordSet,B11.10,Dossier d'archives,,"Wagons, voitures, prix",,1892,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.10/1,,,Proportion du Debours et frais généraux avec le chiffre d'affaires sur 1871-1891,,1892-06-24,,,,,,B11.10,,,,,,,,,,,,
rico:Record,B11.10/2,,,Inventaire général des voitures et wagons des grandes compagnies françaises,,,,,,,,B11.10,,,,,,,,,,,,
rico:Record,B11.10/3,,,Livraisons diverses du 1 janvier au 31 décembre 1893,,,,Usines de l'Horme,,,,B11.10,,,3989,,,3989,,,4008,,,
rico:Record,B11.10/4,,,"État portant la mention ""Monsieur je n'ai pas eu le temps de revoir cet état (...)""",,1892-06-09,,,,,,B11.10,,,,,,,,,,,,
rico:Record,B11.10/5,,,Comparaison des prix payés par la compagnie par rapport à ceux prévus à la Buire,,,,,,,,B11.10,,,3989,,,3989,,,,,,
rico:Record,B11.10/6,,,Tableau des commandes de véhicule,,,,,,,,B11.10,,,,,,,,,,,,
rico:Record,B11.10/7,,,"Ensemble de notes manuscrites Wagons, voiture, prix",,,,,,,,B11.10,,,,,,,,,,,,
rico:RecordSet,B11.11,Dossier d'archives,,Service financier. Crédit Lyonnais. conventions et situations financières,1891/1893,,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.11/1,,,Lettre au directeur du Crédit Lyonnais à propos de la ratification des mesures financières prises par la Buire concernant un prêt de 2 millions de francs,,1891-08-14,3955,,,Le directeur du Crédit Lyonnais,,B11.11,,,3989,,,3989,,,4008,Correspondance,,
rico:Record,B11.11/2,,,Lettre de confirmation des accords verbaux,,1892-12-16,,,,,,B11.11,,,,,,,,,,Correspondance,,
rico:Record,B11.11/3,,,Situation financière. sommes disponibles chez les banquiers au 13 novembre 1893,,1893-11-13,,,,,,B11.11,,,,,,,,,,,,
rico:Record,B11.11/4,,,Situation financière. sommes disponibles chez les banquiers au 4 novembre 1893,,1893-11-04,,,,,,B11.11,,,,,,,,,,,,
rico:Record,B11.11/5,,,Situation financière.,,1893-11-04,,,,,,B11.11,,,,,,,,,,,,
rico:RecordSet,B11.12,Dossier d'archives,,Étude financière,,,,,,,,B11,,,,,,,,,,,,
rico:RecordSet,B11.13,Dossier d'archives,,Ateliers d'Oullins,,,,,,,,B11,,,,,,,,,,,,
rico:RecordSet,B11.14,Dossier d'archives,,Liste des actionnaires,,,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.14/1,,,Liste des actionnaires nominatifs et porteurs,,,,,,,,B11.14,,,,,,,,,,,,
rico:Record,B11.14/2,,,Liste des actionnaires connus. Compagnie de l'Horme,,,,,,,,B11.14,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.15,Dossier d'archives,,Comptes 1893,1893/1894,,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.15/1,,,Bilan au 31 décembre 1893,,1893-12-31,,Horme,,,,B11.15,,,3989,,,3989,,,4008,Bilans et documents financiers,,
rico:Record,B11.15/2,,,Bilan 22 novembre 1894,,1894-11-22,,,,,,B11.15,,,,,,,,,,Bilans et documents financiers,,
rico:RecordSet,B11.16,Dossier d'archives,,Comptes 1895,1894/1895,,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.16/1,,,Bilan général de la compagnie de l'Horme au 27 décembre 1894,,1894-10-31,,,,,,B11.16,,,3989,,,3989,,,4008,Bilans et documents financiers,,
rico:Record,B11.16/2,,,Bilan général de la compagnie de l'Horme au 31 octobre 1895,,1894-12-27,,,,,,B11.16,,,3989,,,3989,,,4008,Bilans et documents financiers,,
rico:Record,B11.16/3,,,Exposé. Pièces justificatives remises à M. Seguin le 7 mai 1895,,1895-05-06,,,,,,B11.16,,,,,,,,,,,,
rico:Record,B11.16/4,,,Ensemble de notes manuscrites 1895,,,,,,,,B11.16,,,,,,,,,,,,
rico:RecordSet,B11.17,Dossier d'archives,,Correspondance d'Augustin à la Buire,1890/1902,,,,,,,B11,,,,,,,,,,,,
rico:RecordSet,B11.17.1,Sous-dossier d'archives,,Correspondance d'affaires adressée à Augustin Seguin,1894/1902,,,,,,,B11.17,,,,,,,,,,,,
rico:Record,B11.17.1/1,,,Lettre à propos du transfert d'actions de la compagnie générale des chemins de fer vicinaux,,1894-06-22,,M. Jouffret,3955,,,B11.17.1,,,3989,,,3989,,,4008,Correspondance,,
rico:Record,B11.17.1/10,,,Lettre à propos de l'envoi du dossier d'avant projet des tramways électriques de Chalon-sur-Saone et description de ce qui compose le dossier,,1898-09-06,,M. Vedrine,3955,,,B11.17.1,,,3990,,,3990,,,4008,Correspondance,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B11.17.1/11,,,Lettre à propos de la notice qu'Augustin Seguin a envoyée sur la construction des premières locomotives,,1902-02-07,,M. Bourdon,3955,,,B11.17.1,,,3990,,,3990,,,4008,Correspondance,,
rico:Record,B11.17.1/12,,,"Lettre à propos de la santé d'Augustin qui part à Vichy pour se soigner, du bon semestre de la Péronnière et de Comberigot, du très bon semestre de Plat-de-Gier, du prochain conseil qui aura lieu ""quand la fusion sera un fait accompli"", des difficultés juridiques et ""des interminables formalités"" de cette fusion, d'une grève qui menace",,,,A. de Sauny,3955,,,B11.17.1,,,3984;3987,,,3984;3987,,,4008,Correspondance,,
rico:Record,B11.17.1/13,,,Carte de visite de V. Barde,,,,,,,,B11.17.1,,,,,,,,,,,,
rico:Record,B11.17.1/14,,,"Enveloppe à en-tête ""Chantiers de la Buire, Lyon""",,,,,,,,B11.17.1,,,,,,,,,,,,
rico:Record,B11.17.1/2,,,Lettre à propos de la livraison des wagons J,,1894-06-30,,Baudry,3955,,,B11.17.1,,,3989,,,3989,,,4008,Correspondance,,
rico:Record,B11.17.1/3,,,Lettre à propos d'une négociation avec la société Serpollet pour discuter des huit premières voitures tramway nord,,1894-07-02,,Hanquet,3955,,,B11.17.1,,,3989,,,3989,,,4008,Correspondance,,
rico:Record,B11.17.1/4,,,À propos de la lettre envoyée par Jules Roche,,1894-07-03,,M. Cambefort,3955,,,B11.17.1,,,3989,,,3989,,,4008,Correspondance,,
rico:Record,B11.17.1/5,,,"Lettre à propos des quelques modifications apportées au ""projet du 25 juin""",,1894-07-10,,"A. Bonzon, agent de change;A. Donat, agent de change;E.M. Cottet et cie, banquiers",3955,,,B11.17.1,,,3989,,,3989,,,4008,Correspondance,,
rico:Record,B11.17.1/6,,,"Lettre à propos d'un voyage en Charente ""pour avoir les derniers renseignements sur la propriété de M. D'Oksza et connaître exactement la quantité de vin qu'il a vendu l'année dernière",,1894-07-13,,Barbier,3955,,,B11.17.1,,,3989,,,3989,,,4008,Correspondance,,
rico:Record,B11.17.1/7,,,Lettre à propos de son impossibilité de se rendre à Lyon,,1894-09-29,,,3955,,,B11.17.1,,,3989,,,3989,,,4008,Correspondance,,
rico:Record,B11.17.1/8,,,Lettre à propos de son absence à la séance du Conseil du 2 octobre,,1894-09-30,,M. Cambefort,3955,,,B11.17.1,,,3989,,,3989,,,4008,Correspondance,,
rico:Record,B11.17.1/9,,,Lettre à propos de la balance des comptes du Grand-Livre arrêtée le 31 mars 1896,,1896-04-01,,"M.J. Perrin, président de la caisse d'épargne de Lyon",3955,,,B11.17.1,,,3990,,,3990,,,4008,Correspondance,,
rico:RecordSet,B11.17.10,Sous-dossier d'archives,,Correspondance d'Augustin à la Buire avec M. Fouchère et M. Lévèque,1890/1899,,,,,,,B11.17,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.17.11,Sous-dossier d'archives,,Correspondance d'Augustin à la Buire avec divers administrateurs,1890/1899,,,,,,,B11.17,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.17.2,Sous-dossier d'archives,,Correspondance d'Augustin à la Buire 1892,,1892,,,,,,B11.17,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.17.3,Sous-dossier d'archives,,Correspondance d'Augustin à la Buire 1893,,1893,,,,,,B11.17,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.17.4,Sous-dossier d'archives,,Correspondance d'Augustin à la Buire 1894,,1894,,,,,,B11.17,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.17.5,Sous-dossier d'archives,,Correspondance d'Augustin à la Buire 1898,,1898,,,,,,B11.17,,,3990,,,3990,,,4008,,,
rico:RecordSet,B11.17.6,Sous-dossier d'archives,,Correspondance d'Augustin à la Buire (s.d.),1890/1899,,,,,,,B11.17,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.17.7,Sous-dossier d'archives,,Correspondance d'Augustin à la Buire avec M. Jouffret,1890/1899,,,,,,,B11.17,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.17.8,Sous-dossier d'archives,,Correspondance d'Augustin à la Buire avec M. Bouthier,1890/1899,,,,,,,B11.17,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.17.9,Sous-dossier d'archives,,Correspondance d'Augustin à la Buire avec René de Prandière et M. Cusset,1890/1899,,,,,,,B11.17,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.2,Dossier d'archives,,Divers. notes diverses,1890/1899,,,,,,,B11,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.3,Dossier d'archives,,Divers documents officiels,1883/1894,,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.3/1,,,Bureau du siège social,,,,,,,,B11.3,,,,,,,,,,,,
rico:Record,B11.3/10,,,"Extrait du registre des délibérations du conseil d'administration de la compagnie des fonderies et forges de l'Horme, société anonyme, au capital de 11 millions. Extrait de la délibération du 4 janvier 1883",,1883-01-06,,,,,,B11.3,,,3989,,,3989,,,4008,,,
rico:Record,B11.3/11,,,Syndicat de chine. projet d'état liquidatif,,,,,,,,B11.3,,,,,,,,,,,,
rico:Record,B11.3/2,,,Fonds de secours etc.,,,,,,,,B11.3,,,,,,,,,,,,
rico:Record,B11.3/3,,,Avis,,,,,,,,B11.3,,,,,,,,,,,,
rico:Record,B11.3/4,,,État des travaux restant à exécuter le 31 décembre 1893 augmenté des commandes acquises en 1894,,1894,,,,,,B11.3,,,,,,,,,,,,
rico:Record,B11.3/5,,,Tableau des livraisons effectuées en 1894,,1894,,,,,,B11.3,,,,,,,,,,,,
rico:Record,B11.3/6,,,Métiers à tisser. Commandes acquises à livrer au 19 mai 1894,,1894-05-19,,,,,,B11.3,,,,,,,,,,,,
rico:Record,B11.3/7,,,État des commandes obtenues des compagnies secondaires du 1er janvier 1893 à ce jour,,1894-05-19,,,,,,B11.3,,,,,,,,,,,,
rico:Record,B11.3/8,,,Tableau général des livraisons faites par les chantiers de la Buire entre 1866 et 1890,,,,,,,,B11.3,,,3989;3987,,,3989;3987,,,4008,,,
rico:Record,B11.3/9,,,Extrait de la délibération du Conseil d'administration de la compagnie des fonderies et forges de l'Horme du 28 août 1894,,1894-08-28,,,,,,B11.3,,,3989,,,3989,,,4008,,,
rico:RecordSet,B11.4,Dossier d'archives,,Primes et gratifications,1891/1893,,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.4/1,,,Années 1880-1881,,,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/10,,,Années 1889-1890,,,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/11,,,M. Seguin. Service central,,1893-01-16,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/12,,,Gratifications exercice 1891-1892,1891/1892,,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/13,,M. Hauquet.,2 documents,,1892-11-05,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/14,,,Années 1890-1891,,,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/2,,,Années 1881-1882,,,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/3,,,Années 1882-1883,,,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/4,,,Années 1883-1884,,,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/5,,,Années 1884-1885,,,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/6,,,Années 1885-1886,,,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/7,,,Années 1886-1887,,,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/8,,,Années 1887-1888. Liste de M. Robelaz.,,,,,,,,B11.4,,,,,,,,,,,,
rico:Record,B11.4/9,,,Années 1888-1889,,,,,,,,B11.4,,,,,,,,,,,,
rico:RecordSet,B11.5,Dossier d'archives,,"Syndicat de Chine, Serpollet, PLM/Arles, 1892-1893",1892/1893,,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.5/1,,,Syndicat de chine,,1892-10-14,,,,,,B11.5,,,,,,,,,,,,
rico:Record,B11.5/2,,,Lettre à propos de l'exécution des entretiens des essieux montés roulant par les trains du PLM dans leurs ateliers d'Arles,,1893-04-08,,"Chabal, adjoint des ateliers d'Arles",,M. le directeur des chemin de fer de la Camargue,,B11.5,,,3991,,,3991,,,,Correspondance,,
rico:Record,B11.5/3,,,Société des générateurs Serpollet,,,,,,,,B11.5,,,,,,,,,,,,
rico:RecordSet,B11.6,Dossier d'archives,,Personnel des ateliers et de l'administration,1892/1893,,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.6/1,,Liste de la composition de la Compagnie des fonderies et forges de l'horme,Annoté,,,,,,,,B11.6,,,,,,,,,,,,
rico:Record,B11.6/2,,,Personnel des ateliers,,1892-01-01,,,,,,B11.6,,,,,,,,,,,,
rico:Record,B11.6/3,,,Personnel administratif,,1893-01-01,,,,,,B11.6,,,,,,,,,,,,
rico:Record,B11.6/4,,,Personnel des bureaux,,1893-01-01,,,,,,B11.6,,,,,,,,,,,,
rico:Record,B11.6/5,,,Ensemble de notes manuscrites,,,,,,,,B11.6,,,,,,,,,,,,
rico:RecordSet,B11.7,Dossier d'archives,,Bilans 1891-1892,,1892,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.7/1,,,Bilan au 30 juin 1892,,1892-06-30,,,,,,B11.7,,,,,,,,,,Bilans et documents financiers,,
rico:Record,B11.7/2,,,Bilan au 31 décembre 1892,,1892-12-31,,,,,,B11.7,,,,,,,,,,Bilans et documents financiers,,
rico:RecordSet,B11.8,Dossier d'archives,,Première réduction du capital 31 octobre 1885,1885/1886,,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.8/1,,,Lettre annonçant l'envoi du rapport des commissaires vérificateurs à l'assemblée générale extraordinaire du 8 avril 1886,,1886-04-08,,,,,,B11.8,,,,,,,,,,Correspondance,,
rico:Record,B11.8/2,,,Tableau des réductions,,1885-10-31,,,,,,B11.8,,,,,,,,,,,,
rico:Record,B11.8/3,,,Bilan réduit au 31 octobre 1885,,1885-10-31,,,,,,B11.8,,,,,,,,,,Bilans et documents financiers,,
rico:RecordSet,B11.9,Dossier d'archives,,États des emprunts,1892/1893,,,,,,,B11,,,,,,,,,,,,
rico:Record,B11.9/1,,,Charges annuelles des emprunts pour restituer ce qui reste à rembourser aux obligations le 31 décembre 1892,,1892-12-31,,,,,,B11.9,,,,,,,,,,,,
rico:Record,B11.9/2,,,Emprunts. Exercice 1893.,,1893,,,,,,B11.9,,,,,,,,,,,,
rico:Record,B11.9/3,,Locomotives mixtes. Graissage des tiroirs,Notes manuscrites d'Augustin,,,,,,,,B11.9,,,,,,,,,,,,
rico:Record,B11.9/4,,,Enveloppe Renseignements sur obligations,,,,,,,,B11.9,,,,,,,,,,,,
rico:RecordSet,B12,Sous-série d'archives,,Gestion des différentes composantes de la Buire et refondation de 1894,1866/1903,,,,,,,B8-B12,Bureau de Marc Seguin Travée 4 étagère 8,,,,,,,,,,,
rico:RecordSet,B12.1,Dossier d'archives,,Compagnie des Dombes,1866/1884,,,,,,,B12,,,,,,,,,,,,
rico:Record,B12.1/1,,,Bilan au 31 décembre 1871,,1871,,Compagnie des Dombes et des chemins de fer du sud-est.,,,,B12.1,,,,,,,,,,Bilans et documents financiers,,
rico:Record,B12.1/10,,,Documents de banque pour la Dombe,,1866,,,3955,,,B12.1,,,3985,,,3985,,,,,,
rico:Record,B12.1/2,,,Rapport des commissaires pour l'exercice 1871,,1871,,Compagnie des Dombes et des chemins de fer du sud-est.,,,,B12.1,,,,,,,,,,,,
rico:Record,B12.1/3,,,Rapport des commissaires pour l'exercice 1872,,1872,,Compagnie des Dombes et des chemins de fer du sud-est.,,,,B12.1,,,,,,,,,,,,
rico:Record,B12.1/4,,,Bilan au 31 décembre 1872,,1872,,Compagnie des Dombes et des chemins de fer du sud-est.,,,,B12.1,,,,,,,,,,Bilans et documents financiers,,
rico:Record,B12.1/5,,Emprunts de 1879-1919,Une écriture manuscrute à l'encre rouge a rajouté les valeurs du bilan de l'année suivante à côté des valeurs de 1881,1881/1882,,,Compagnie des Dombes et des chemins de fer du sud-est.,,,,B12.1,,,,,,,,,,Bilans et documents financiers,,
rico:Record,B12.1/6,,,Bilan au 31 décembre 1882. Avec copie du projet de cession du réseau des Dombes au PLM (représenté par Talabot),,1882,,Compagnie des Dombes et des chemins de fer du sud-est.,,,,B12.1,,,3986;3991,,,3986;3991,,,,Bilans et documents financiers,,
