o:id,o:resource_template,o:resource_class,o:owner,o:is_public,dcterms:title,dcterms:identifier,dcterms:created,dcterms:isVersionOf,crm:P44_has_condition,rico:documents,rico:hasCreator,rico:hasDocumentaryFormType,rico:hasOrHadPhysicalLocation,rico:hasOrHadSubject,rico:hasPublisher,rico:hasReceiver,rico:hasRecordSetType,rico:isDraftOf,rico:location
21491,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/38,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21490,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/37,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21489,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/36,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21488,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/35,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21487,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/34,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21486,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/33,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21485,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/32,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21484,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/31,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21483,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/30,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21482,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/3,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21481,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/29,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21480,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/28,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21479,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/27,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21478,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/26,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21477,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/25,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21476,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/24,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21475,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/23,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21474,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/22,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21473,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/21,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21472,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/20,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21471,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/2,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21470,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/19,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21469,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/18,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21468,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/17,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21467,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/16,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21466,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/15,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21465,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/14,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21464,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/13,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21463,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/12,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21462,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/11,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21461,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/10,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21460,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF16/1,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21459,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,PVF16,1880/1920,,,,,,Salle de classe,,,,Sous-série d'archives,,
21458,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/9,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21457,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/8,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21456,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/7,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21455,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/6,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21454,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/5,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21453,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/4,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21452,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/3,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21451,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/20,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21450,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/2,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21449,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/19,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21448,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/18,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21447,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/17,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21446,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/16,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21445,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/14,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21444,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/13,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21443,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/12,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21442,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/11,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21441,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/10,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21440,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF15/1,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21439,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,PVF15,1880/1920,,,,,,Salle de classe,,,,Sous-série d'archives,,
21438,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/9,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21437,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/8,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21436,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/7,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21435,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/6,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21434,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/5,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21433,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/4,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21432,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/3,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21431,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/27,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21430,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/26,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21429,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/25,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21428,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/24,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21427,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/23,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21426,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/22,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21425,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/21,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21424,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/20,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21423,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/2,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21422,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/19,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21421,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/18,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21420,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/17,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21419,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/16,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21418,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/15,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21417,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/14,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21416,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/13,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21415,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/12,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21414,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/11,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21413,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/10,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21412,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF14/1,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21411,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,PVF14,1880/1920,,,,,,Salle de classe,,,,Sous-série d'archives,,
21410,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/9,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21409,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/8,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21408,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/7,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21407,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/6,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21406,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/5,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21405,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/4,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21404,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/3,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21403,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/20,1880/1920,,"Plaque de verre sèche, gélatino-bromure. Cassée",,,Plaque de verre photographique,,,,,,,
21402,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/2,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21401,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/19,1880/1920,,"Plaque de verre sèche, gélatino-bromure. Oxydée",,,Plaque de verre photographique,,,,,,,
21400,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/18,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21399,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/17,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21398,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/16,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21397,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/15,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21396,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/14,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21395,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/13,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21394,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/12,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21393,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/11,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21392,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/10,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21391,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF13/1,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21390,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,PVF13,1880/1920,,,,,,Salle de classe,,,,Sous-série d'archives,,
21389,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF12/7,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21388,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF12/6,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21387,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF12/5,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21386,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF12/4,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21385,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF12/3,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21384,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF12/2,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21383,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF12/1,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21382,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,PVF12,1880/1920,,,,,,Salle de classe,,,,Sous-série d'archives,,
21381,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/9,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21380,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/8,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21379,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/7,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21378,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/6,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21377,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/5,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21376,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/4,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21375,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/3,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21374,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/2,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21373,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/16,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21372,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/15,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21371,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/14,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21370,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/13,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21369,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/12,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21368,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/11,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21367,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/10,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21366,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF11/1,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21365,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,PVF11,1880/1920,,,,,,Salle de classe,,,,Sous-série d'archives,,
21364,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF10/9,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21363,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF10/8,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21362,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF10/7,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21361,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF10/6,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21360,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF10/5,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21359,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF10/4,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21358,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF10/3,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21357,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF10/2,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21356,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF10/15,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21355,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF10/14,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
21354,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,PVF10/13,1880/1920,,"Plaque de verre sèche, gélatino-bromure",,,Plaque de verre photographique,,,,,,,
